POSTACCT,JOURNAL,POSTDATE,REFNO,SUFFIX,TRANDATE,CNTRLNO,DESC,AMOUNT,COUNT,SYS_DATE,TYPE,COUNTER,CREDIT_AMT,POSTBY,SYSTEM,BALANCE,UNAPPLIED,STOCK,ORIG_APPLY,FISCAL,INVOICE,INVOICE2,INVOICE3,INVOICE4,INVOICE5,HEDPOST,ORIG_AMT,BATCHNO 
1350,21,2014-10-28,     10598,,2014-10-28,  FS3356A1,MILTON DODGE CHRYSLER JEE,-15500.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10598
1110,21,2014-10-28,     10598,,2014-10-28,  FS3356A1,MILTON DODGE CHRYSLER JEE,15500.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,15500.0,0.0,,0,0,,,,,,,0.0,     10598
3790,10,2014-10-29,     10599,,2014-10-29,    FT3350,"REAKES, DARREL",-41642.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-41642.0,0.0,,0,0,,,,,,,0.0,     10599
4790,10,2014-10-29,     10599,,2014-10-29,    FT3350,"REAKES, DARREL",39912.45,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10599
1300,10,2014-10-29,     10599,,2014-10-29,    FT3350,"REAKES, DARREL",-39912.45,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10599
1350,10,2014-10-29,     10599,,2014-10-29,   FT3350A,"REAKES, DARREL",14000.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,14000.0,0.0,,0,0,,,,,,,0.0,     10599
1110,10,2014-10-29,     10599,,2014-10-29,    FT3350,"REAKES, DARREL",3000.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,3000.0,0.0,,0,0,,,,,,,0.0,     10599
1110,10,2014-10-29,     10599,,2014-10-29,    FT3350,"REAKES, DARREL",24704.5,0,2014-11-04,6,0,0,Jesse Dovi,AC,24704.5,0.0,,0,0,,,,,,,0.0,     10599
2155,10,2014-10-29,     10599,,2014-10-29,,"REAKES, DARREL",-12.5,0,2014-11-04,6,0,0,Jesse Dovi,AC,-12.5,0.0,,0,0,,,,,,,0.0,     10599
9300,10,2014-10-29,     10599,,2014-10-29,,"REAKES, DARREL",-50.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-50.0,0.0,,0,0,,,,,,,0.0,     10599
4640,12,2014-10-29,     10600,,2014-10-29,    ES3314,"WEST-HERR FORD INC,",-26384.72,1,2014-11-04,6,0,0,Jesse Dovi,AC,-26384.72,0.0,,0,0,,,,,,,0.0,     10600
4640,12,2014-10-29,     10600,,2014-10-29,    ES3314,"WEST-HERR FORD INC,",25312.72,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10600
1300,12,2014-10-29,     10600,,2014-10-29,    ES3314,"WEST-HERR FORD INC,",-25312.72,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10600
1110,12,2014-10-29,     10600,,2014-10-29,    ES3314,"WEST-HERR FORD INC,",26384.72,0,2014-11-04,6,0,0,Jesse Dovi,AC,26384.72,0.0,,0,0,,,,,,,0.0,     10600
3710,21,2014-10-29,     10601,,2014-10-29,   ES3299A,MILTON DODGE CHRYSLER JEE,-12500.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-12500.0,0.0,,0,0,,,,,,,0.0,     10601
4710,21,2014-10-29,     10601,,2014-10-29,   ES3299A,MILTON DODGE CHRYSLER JEE,12500.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10601
1350,21,2014-10-29,     10601,,2014-10-29,   ES3299A,MILTON DODGE CHRYSLER JEE,-12500.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10601
1110,21,2014-10-29,     10601,,2014-10-29,   ES3299A,MILTON DODGE CHRYSLER JEE,12500.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,12500.0,0.0,,0,0,,,,,,,0.0,     10601
3022,10,2014-10-30,     10602,,2014-10-30,    TU3343,"OSHEA, FENTON",-29787.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-29787.0,0.0,,0,0,,,,,,,0.0,     10602
4022,10,2014-10-30,     10602,,2014-10-30,    TU3343,"OSHEA, FENTON",28551.73,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10602
1300,10,2014-10-30,     10602,,2014-10-30,    TU3343,"OSHEA, FENTON",-28551.73,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10602
1110,10,2014-10-30,     10602,,2014-10-30,    TU3343,"OSHEA, FENTON",4500.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,4500.0,0.0,,0,0,,,,,,,0.0,     10602
1110,10,2014-10-30,     10602,,2014-10-30,    TU3343,"OSHEA, FENTON",8000.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,8000.0,0.0,,0,0,,,,,,,0.0,     10602
1020,10,2014-10-30,     10602,,2014-10-30,    TU3343,"OSHEA, FENTON",19732.46,0,2014-11-04,6,0,0,Jesse Dovi,AC,19732.46,0.0,,0,0,,,,,,,0.0,     10602
1800,10,2014-10-30,     10602,,2014-10-30,      FMCC,"OSHEA, FENTON",197.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,197.0,0.0,,0,0,,,,,,,0.0,     10602
5000,10,2014-10-30,     10602,,2014-10-30,    TU3343,"OSHEA, FENTON",-197.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-197.0,0.0,,0,0,,,,,,,0.0,     10602
2150,10,2014-10-30,     10602,,2014-10-30,,"OSHEA, FENTON",-1191.48,0,2014-11-04,6,0,0,Jesse Dovi,AC,-1191.48,0.0,,0,0,,,,,,,0.0,     10602
2150,10,2014-10-30,     10602,,2014-10-30,,"OSHEA, FENTON",-1191.48,0,2014-11-04,6,0,0,Jesse Dovi,AC,-1191.48,0.0,,0,0,,,,,,,0.0,     10602
2155,10,2014-10-30,     10602,,2014-10-30,,"OSHEA, FENTON",-12.5,0,2014-11-04,6,0,0,Jesse Dovi,AC,-12.5,0.0,,0,0,,,,,,,0.0,     10602
9300,10,2014-10-30,     10602,,2014-10-30,,"OSHEA, FENTON",-50.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-50.0,0.0,,0,0,,,,,,,0.0,     10602
4640,12,2014-10-30,     10603,,2014-10-30,    EX3318,ROUNTREE FORD LINCOLN LLC,-36250.73,1,2014-11-04,6,0,0,Jesse Dovi,AC,-36250.73,0.0,,0,0,,,,,,,0.0,     10603
4640,12,2014-10-30,     10603,,2014-10-30,    EX3318,ROUNTREE FORD LINCOLN LLC,36250.73,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10603
1300,12,2014-10-30,     10603,,2014-10-30,    EX3318,ROUNTREE FORD LINCOLN LLC,-36250.73,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10603
1110,12,2014-10-30,     10603,,2014-10-30,    EX3318,ROUNTREE FORD LINCOLN LLC,36250.73,0,2014-11-04,6,0,0,Jesse Dovi,AC,36250.73,0.0,,0,0,,,,,,,0.0,     10603
7770,75,2014-11-04,    641683,,2014-10-28,,,98.1,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    641683,,2014-10-28,    744130,ACCOUNTS PAYABLE,-98.1,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
3027,10,2014-10-30,     10604,,2014-10-30,    FS3304,"GAIR, ALEXANDER",-23240.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-23240.0,0.0,,0,0,,,,,,,0.0,     10604
4027,10,2014-10-30,     10604,,2014-10-30,    FS3304,"GAIR, ALEXANDER",22286.39,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10604
1300,10,2014-10-30,     10604,,2014-10-30,    FS3304,"GAIR, ALEXANDER",-22286.39,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10604
1110,10,2014-10-30,     10604,,2014-10-30,    FS3304,"GAIR, ALEXANDER",1126.99,0,2014-11-04,6,0,0,Jesse Dovi,AC,1126.99,0.0,,0,0,,,,,,,0.0,     10604
1020,10,2014-10-30,     10604,,2014-10-30,    FS3304,"GAIR, ALEXANDER",22839.23,0,2014-11-04,6,0,0,Jesse Dovi,AC,22839.23,0.0,,0,0,,,,,,,0.0,     10604
9300,10,2014-10-30,     10604,,2014-10-30,,"GAIR, ALEXANDER",-50.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-50.0,0.0,,0,0,,,,,,,0.0,     10604
2155,10,2014-10-30,     10604,,2014-10-30,,"GAIR, ALEXANDER",-12.5,0,2014-11-04,6,0,0,Jesse Dovi,AC,-12.5,0.0,,0,0,,,,,,,0.0,     10604
3027,10,2014-10-30,     10604,,2014-10-30,    FS3304,"GAIR, ALEXANDER",-400.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-400.0,0.0,,0,0,,,,,,,0.0,     10604
4027,10,2014-10-30,     10604,,2014-10-30,    FS3304,"GAIR, ALEXANDER",0.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10604
1300,10,2014-10-30,     10604,,2014-10-30,    FS3304,"GAIR, ALEXANDER",0.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10604
1170,10,2014-10-30,     10604,,2014-10-30,    FS3304,"GAIR, ALEXANDER",400.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,400.0,0.0,,0,0,,,,,,,0.0,     10604
2150,10,2014-10-30,     10604,,2014-10-30,,"GAIR, ALEXANDER",-663.72,0,2014-11-04,6,0,0,Jesse Dovi,AC,-663.72,0.0,,0,0,,,,,,,0.0,     10604
1400,75,2014-11-04,    606278,,2014-10-20,,,130.0,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    606278,,2014-10-20,    515420,ACCOUNTS PAYABLE,-130.0,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
1400,75,2014-11-04,    199922,,2014-10-23,,,50.2,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    199922,,2014-10-23,    333520,ACCOUNTS PAYABLE,-50.2,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
3450,10,2014-10-31,     10605,,2014-10-31,    ES3365,"HART, ANDREA",-27812.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-27812.0,0.0,,0,0,,,,,,,0.0,     10605
4450,10,2014-10-31,     10605,,2014-10-31,    ES3365,"HART, ANDREA",27712.72,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10605
1300,10,2014-10-31,     10605,,2014-10-31,    ES3365,"HART, ANDREA",-27712.72,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10605
1350,10,2014-10-31,     10605,,2014-10-31,   ES3365A,"HART, ANDREA",10000.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,10000.0,0.0,,0,0,,,,,,,0.0,     10605
2310,10,2014-10-31,     10605,,2014-10-31,    ES3365,"HART, ANDREA",-14198.85,0,2014-11-04,6,0,0,Jesse Dovi,AC,-14198.85,0.0,,0,0,,,,,,,0.0,     10605
1020,10,2014-10-31,     10605,,2014-10-31,    ES3365,"HART, ANDREA",33498.31,0,2014-11-04,6,0,0,Jesse Dovi,AC,33498.31,0.0,,0,0,,,,,,,0.0,     10605
1800,10,2014-10-31,     10605,,2014-10-31,      FMCC,"HART, ANDREA",239.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,239.0,0.0,,0,0,,,,,,,0.0,     10605
5000,10,2014-10-31,     10605,,2014-10-31,    ES3365,"HART, ANDREA",-239.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-239.0,0.0,,0,0,,,,,,,0.0,     10605
2150,10,2014-10-31,     10605,,2014-10-31,,"HART, ANDREA",-712.48,0,2014-11-04,6,0,0,Jesse Dovi,AC,-712.48,0.0,,0,0,,,,,,,0.0,     10605
2150,10,2014-10-31,     10605,,2014-10-31,,"HART, ANDREA",-712.48,0,2014-11-04,6,0,0,Jesse Dovi,AC,-712.48,0.0,,0,0,,,,,,,0.0,     10605
2155,10,2014-10-31,     10605,,2014-10-31,,"HART, ANDREA",-12.5,0,2014-11-04,6,0,0,Jesse Dovi,AC,-12.5,0.0,,0,0,,,,,,,0.0,     10605
9300,10,2014-10-31,     10605,,2014-10-31,,"HART, ANDREA",-50.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-50.0,0.0,,0,0,,,,,,,0.0,     10605
8640,75,2014-11-04,    985609,,2014-10-14,,,178.19,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    985609,,2014-10-14,    638600,ACCOUNTS PAYABLE,-178.19,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
7770,75,2014-11-04,   3051000,,2014-10-03,,,90.87,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,   3051000,,2014-10-03,    772830,ACCOUNTS PAYABLE,-90.87,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
3790,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",-35757.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-35757.0,0.0,,0,0,,,,,,,0.0,     10606
4790,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",34526.45,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10606
1300,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",-34526.45,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10606
1110,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",5000.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,5000.0,0.0,,0,0,,,,,,,0.0,     10606
1110,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",15000.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,15000.0,0.0,,0,0,,,,,,,0.0,     10606
1020,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",15819.5,0,2014-11-04,6,0,0,Jesse Dovi,AC,15819.5,0.0,,0,0,,,,,,,0.0,     10606
1800,10,2014-10-31,     10606,,2014-10-31,      FMCC,"TERIBURY SR, ROLAND",150.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,150.0,0.0,,0,0,,,,,,,0.0,     10606
5000,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",-150.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-150.0,0.0,,0,0,,,,,,,0.0,     10606
2155,10,2014-10-31,     10606,,2014-10-31,,"TERIBURY SR, ROLAND",-12.5,0,2014-11-04,6,0,0,Jesse Dovi,AC,-12.5,0.0,,0,0,,,,,,,0.0,     10606
9300,10,2014-10-31,     10606,,2014-10-31,,"TERIBURY SR, ROLAND",-50.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-50.0,0.0,,0,0,,,,,,,0.0,     10606
3790,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",-500.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-500.0,0.0,,0,0,,,,,,,0.0,     10606
4790,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",0.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10606
1300,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",0.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10606
1170,10,2014-10-31,     10606,,2014-10-31,    FT3339,"TERIBURY SR, ROLAND",500.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,500.0,0.0,,0,0,,,,,,,0.0,     10606
3780,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",-37074.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-37074.0,0.0,,0,0,,,,,,,0.0,     10607
4780,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",35521.12,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10607
1300,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",-35521.12,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10607
3780,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",-249.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-249.0,0.0,,0,0,,,,,,,0.0,     10607
4780,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",184.08,0,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10607
1300,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",-184.08,0,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10607
1350,10,2014-10-31,     10607,,2014-10-31,   FT3348A,"WL KLINE INC,",300.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,300.0,0.0,,0,0,,,,,,,0.0,     10607
1110,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",4500.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,4500.0,0.0,,0,0,,,,,,,0.0,     10607
1020,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",35547.34,0,2014-11-04,6,0,0,Jesse Dovi,AC,35547.34,0.0,,0,0,,,,,,,0.0,     10607
1800,10,2014-10-31,     10607,,2014-10-31,      FMCC,"WL KLINE INC,",355.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,355.0,0.0,,0,0,,,,,,,0.0,     10607
5000,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",-355.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,-355.0,0.0,,0,0,,,,,,,0.0,     10607
2150,10,2014-10-31,     10607,,2014-10-31,,"WL KLINE INC,",-1480.92,0,2014-11-04,6,0,0,Jesse Dovi,AC,-1480.92,0.0,,0,0,,,,,,,0.0,     10607
2150,10,2014-10-31,     10607,,2014-10-31,,"WL KLINE INC,",-1480.92,0,2014-11-04,6,0,0,Jesse Dovi,AC,-1480.92,0.0,,0,0,,,,,,,0.0,     10607
2155,10,2014-10-31,     10607,,2014-10-31,,"WL KLINE INC,",-12.5,0,2014-11-04,6,0,0,Jesse Dovi,AC,-12.5,0.0,,0,0,,,,,,,0.0,     10607
9300,10,2014-10-31,     10607,,2014-10-31,,"WL KLINE INC,",-50.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-50.0,0.0,,0,0,,,,,,,0.0,     10607
3780,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",-500.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-500.0,0.0,,0,0,,,,,,,0.0,     10607
4780,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",0.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10607
1300,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",0.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10607
1170,10,2014-10-31,     10607,,2014-10-31,    FT3348,"WL KLINE INC,",500.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,500.0,0.0,,0,0,,,,,,,0.0,     10607
3750,20,2014-10-31,     10608,,2014-10-31,     P1723,"KING, DONALD",-24305.56,1,2014-11-04,6,0,0,Jesse Dovi,AC,-24305.56,0.0,,0,0,,,,,,,0.0,     10608
4750,20,2014-10-31,     10608,,2014-10-31,     P1723,"KING, DONALD",22500.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10608
1350,20,2014-10-31,     10608,,2014-10-31,     P1723,"KING, DONALD",-22500.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,0,0,,0,0,,,,,,,0.0,     10608
1350,20,2014-10-31,     10608,,2014-10-31,    P1723A,"KING, DONALD",10000.0,1,2014-11-04,6,0,0,Jesse Dovi,AC,10000.0,0.0,,0,0,,,,,,,0.0,     10608
1110,20,2014-10-31,     10608,,2014-10-31,     P1723,"KING, DONALD",15500.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,15500.0,0.0,,0,0,,,,,,,0.0,     10608
2150,20,2014-10-31,     10608,,2014-10-31,,"KING, DONALD",-572.22,0,2014-11-04,6,0,0,Jesse Dovi,AC,-572.22,0.0,,0,0,,,,,,,0.0,     10608
2150,20,2014-10-31,     10608,,2014-10-31,,"KING, DONALD",-572.22,0,2014-11-04,6,0,0,Jesse Dovi,AC,-572.22,0.0,,0,0,,,,,,,0.0,     10608
9300,20,2014-10-31,     10608,,2014-10-31,,"KING, DONALD",-50.0,0,2014-11-04,6,0,0,Jesse Dovi,AC,-50.0,0.0,,0,0,,,,,,,0.0,     10608
7770,75,2014-11-04,  D2009901,,2014-10-06,,,70.35,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,  D2009901,,2014-10-06,    772830,ACCOUNTS PAYABLE,-70.35,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
1400,75,2014-11-04,     72815,,2014-10-15,,,138.22,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,     72815,,2014-10-15,    675590,ACCOUNTS PAYABLE,-138.22,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
8420,75,2014-11-04,    102514,,2014-10-25,,,149.73,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    102514,,2014-10-25,    374120,ACCOUNTS PAYABLE,-149.73,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
8780,75,2014-11-04,     77084,,2014-10-27,,,32.4,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,     77084,,2014-10-27,    625230,ACCOUNTS PAYABLE,-32.4,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
8420,75,2014-11-04,     49356,,2014-10-22,,,61.11,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,     49356,,2014-10-22,    369000,ACCOUNTS PAYABLE,-61.11,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
1400,75,2014-11-04,   2496935,,2014-10-20,,,124.18,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,   2496935,,2014-10-20,    682430,ACCOUNTS PAYABLE,-124.18,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
1400,75,2014-11-04,    346721,,2014-10-30,,,154.3,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    346721,,2014-10-30,    339340,ACCOUNTS PAYABLE,-154.3,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
1400,75,2014-11-04,    262639,,2014-10-29,,,400.14,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    262639,,2014-10-29,    822910,ACCOUNTS PAYABLE,-400.14,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
7130,75,2014-11-04,    161880,,2014-11-02,,,59.4,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    161880,,2014-11-02,    409960,ACCOUNTS PAYABLE,-59.4,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
7770,75,2014-11-04,     96996,,2014-10-30,,,111.74,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,     96996,,2014-10-30,    980750,ACCOUNTS PAYABLE,-111.74,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
8680,75,2014-11-04,    503828,,2014-11-01,,,942.41,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    503828,,2014-11-01,    622620,ACCOUNTS PAYABLE,-942.41,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
1441,75,2014-11-04,     24541,,2014-10-30,,,45.0,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,     24541,,2014-10-30,    617550,ACCOUNTS PAYABLE,-45.0,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
8420,75,2014-11-04,     2261G,,2014-10-25,,,371.52,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,     2261G,,2014-10-25,     64220,ACCOUNTS PAYABLE,-371.52,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
1400,75,2014-11-04,    582493,,2014-10-10,,,11.75,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,    582493,,2014-10-10,    867990,ACCOUNTS PAYABLE,-11.75,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
5430,75,2014-11-04,     74344,,2014-10-24,,,188.19,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
6430,75,2014-11-04,     74344,,2014-10-24,,,0.0,0,2014-11-04,14,0,0,Erin Robinson,AP,0,0,,0,0,,,,,,,0.0,
1400,75,2014-11-04,     74344,,2014-10-24,,,0.0,0,2014-11-04,14,0,0,Erin Robinson,AP,0,0,,0,0,,,,,,,0.0,
2100,75,2014-11-04,     74344,,2014-10-24,    566020,ACCOUNTS PAYABLE,-188.19,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
1400,75,2014-11-04,  CI087658,,2014-10-28,,,365.0,0,2014-11-04,14,0,0,Erin Robinson,AP,0.0,0.0,,0,0,,,,,,,0.0,
